Created-At,From-User,Source,Text,Retweet-Count,Id
12/21/2020 4:05:00 AM,3fh4eS,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"@jokowi Pak Pres... Buatlah Kebijakan PSBB diperketat selama 2 minggu ini... sampai Awal Januari Tahun 2021, Mengalah selama 2 minggu... biar tidak semakin membludak orang yg terpapar Covid. Jangan sampai jadi Boomerang Pak... klo anda buat aturan pasti WAJIB di ikuti seluruh rakyat...",0,1340765307313350000
12/21/2020 3:59:00 AM,Dimas P Muharam | DimasMuharam.com,<a href='https://revive.social/' rel='nofollow'>Revive Social App</a>,Ada yang Kamu Suka dari #PSBB di Pandemi #Covid19 ini? @Warung_Blogger #HappyBlogging https://t.co/NEr9TvgGyb,0,1340763676299560000
12/21/2020 3:27:00 AM,Joekly Sinaga,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @Markonah76: Udah lewat baru nyadar gitu aja terus hedeehhh...????
Kasian warga jkt kalau begini terus PSBB kapan selesai?

Gak kebayang…",21,1340755627325370000
12/21/2020 3:12:00 AM,??????? ? ????,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @ekowboy2: 115 dokter gugur tak seorang pun dari keluarganya yang diundang Istana mereka malah ributin 300T uang yg lari krn PSBB, Segit…",510,1340752013068420000
12/21/2020 2:56:00 AM,Fransiscus Alvin,<a href='http://ubersocial.com' rel='nofollow'>UberSocial for Android</a>,#oleStay #ArtetaStay #lampardstay  karena jakarta akan PSBB selama natal dan tahun baru.masing masing pelatih diharapkan tetap stay at their club menghindari penyebaran covid19.,0,1340748006711320000
12/21/2020 2:20:00 AM,Yutaro,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"RT @JSCLounge: Smartcitizen, masih ada yang bingung cara melaporkan tempat kerja yang melanggar aturan PSBB? 

Kalau gitu, coba simak utas…",11,1340738748028400000
12/21/2020 1:21:00 AM,Kakak Angkatnya Rafatar,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,Bayi produk PSBB akan launching bulan januari 2021,0,1340724042295260000
12/21/2020 1:13:00 AM,Rizal Fikri Ardana,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @anggasutha_: #IndonesiaTerserah

Miris sama bangsa sendiri kok bisa yah orang2 di atas sana buat kebijakan seenaknya sendiri, buat haja…",123,1340722030920930000
12/21/2020 1:11:00 AM,Nasional Xpos,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"Tegakan Hukum Prokes Personil Koramil 13/Cisoka Laksanakan PDMPK dan PSBB
#cisoka #cikuya #jayanti #stasiuntigaraksa #psbb #pdmk #protokolkesehatan #covi?d19 @koramil13cisoka @swkkoramil13cisoka @swk13koramil 
-
-
Baca selengkapnya di -->
https://t.co/3GJEwcDQqr https://t.co/scC4gJyPcb",0,1340721516330110000
12/21/2020 1:06:00 AM,nobi,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"@drakorfess_ Ini klo di list bakalan banyak nder, apalagi pas psbb di kamar drakor trus",0,1340720302892800000
12/21/2020 1:04:00 AM,People Pleaser,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"@sbyfess Lek pas pas PSBB 1 dlu d suruh ambil ndek kantor Satpol PP tok, ga kena denda opo2 blas.",0,1340719836750440000
12/21/2020 1:03:00 AM,fenn & nalala,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"Ibadah di gereja selama pandemi, PSBB, social distancing, dll cuma paling 2x saja. Saat perjamuan kudus berlangsung hari sabat.
12 Sept 2020 dan Nov 2020.",0,1340719463058970000
12/21/2020 1:02:00 AM,Angku Lunak,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"Dan kemurahan hati beliau pernah mampir di saya, di saat bulan puasa, saat itu tengah PSBB dan pekerjaan sedang tidak lancar, terlintas d TL postingan pembagian makanan berbuka, dan memberanikan diri untuk bertanya via DM di mana pembagiannya.",2,1340719286122210000
12/21/2020 1:01:00 AM,Ridwan ?,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,Depok keras ga psbb,0,1340719068735680000
12/21/2020 12:37:00 AM,Unknown,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @JoeTheLego: Kembali lagi dengan koleksi video lainnya. 
Menolong mahasiswi di masa PSBB part 1 https://t.co/w1nGxgN0YI",732,1340713053503930000
12/21/2020 12:29:00 AM,Bhugiyah Almustarsidin,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @JOINLampung: Pemerintah semua tingkatan wajib tegas terhadap semua jenis pelanggar PSBB, 

Anehnya kalau pemerintah malah berkunjung...…",4,1340711030138110000
12/21/2020 12:26:00 AM,irang kasarung,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"@VelizeDewi dah tw lg psbb, msih nempel2 aj wkwk, ngeselin bed dah tuh si biru, knp ga kalah aj sih yaa wkwk",0,1340710236865270000
12/21/2020 12:26:00 AM,Add your name,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,@sagitterian @jikssii Emang aku melanggar psbb sampe disuruh nyapu lanyah pasar,0,1340710219123370000
12/21/2020 12:20:00 AM,Inge,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"RT @medcom_id: Sanksi Denda PSBB di Jakarta Terkumpul Rp5,5 M https://t.co/yAoJ61N8Ht",1,1340708749590230000
12/21/2020 12:15:00 AM,#BersatuLawanCorona,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"Pemerintah semua tingkatan wajib tegas terhadap semua jenis pelanggar PSBB, 

Anehnya kalau pemerintah malah berkunjung... ? https://t.co/2aey5s28tm",4,1340707502950760000
12/21/2020 12:14:00 AM,have yourself a merry little Christmas ?,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"PSBB Jakartanya apa kabar ya? 

semoga ganjil-genap masih ditiadakan ?",0,1340707049345150000
12/21/2020 12:04:00 AM,Him,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @JoeTheLego: Lanjutannya
Menolong mahasiswi di masa PSBB part 2 https://t.co/xSaR8d8vrf",739,1340704546406810000
12/21/2020 12:03:00 AM,Him,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @JoeTheLego: Lagi dan lagi
Menolong mahasiswi di masa PSBB part 3 https://t.co/ScpYu7EnE6",538,1340704495580250000
12/21/2020 12:03:00 AM,PolsekMatraman Humas,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,KEGIATAN TIM PEMBURU COVID 19 MELAKSANAKAN GIAT OPERASI BINA KARUNA JAYA DALAM RANGKA  PENCEGAHAN PENYEBARAN VIRUS COVID-19 / CORONA  DALAM MASA PEMBATASAN SOSIAL BERSKALA BESAR ( PSBB) DI WILAYAH KEC. MATRAMAN JAK-TIM https://t.co/7xIJi4hkN4,0,1340704337664750000
12/21/2020 12:03:00 AM,Him,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @JoeTheLego: And I am cumming... ?
Menolong mahasiswi di masa PSBB part 4 (selesai) https://t.co/7Lx1DdCShA",901,1340704323395730000
12/20/2020 11:48:00 PM,BetaryAlineKarlinda,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,mo psbb lagi ceunahh,0,1340700580243680000
12/20/2020 11:46:00 PM,rezdits,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,kirain psbb eh b aja anj kwkwwk,0,1340700116890500000
12/20/2020 11:45:00 PM,haibunda,<a href='https://www.echobox.com' rel='nofollow'>Echobox</a>,"Jelang Natal dan Tahun Baru (Nataru), PSBB masih diberlakukan. Beberapa aturan baru juga diterapkan mulai 18 Desember hingga 8 Januari 2021 mendatang. https://t.co/XJO4gd35lW",0,1340699953547620000
12/20/2020 11:44:00 PM,masnil,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"keknya akhir tahun yang dirumah aja hehe, psbb di perketat kita libur, corona lembur. yuu bisa yuu ngelarin ini semua",0,1340699589251280000
12/20/2020 11:43:00 PM,N-word,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"Kalau sudah begini, apa gunanya psbb? Bisanya cuma menghancurkan ekonomi umkm.",0,1340699404659960000
12/20/2020 11:21:00 PM,boy,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"@Pendekar92 pagi sore 24 jam sih, tapi ga tau deh lagi psbb gini",0,1340693938567450000
12/20/2020 11:20:00 PM,???,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"Makin banyak yang positif, paling kebijakan maksimal PSBB diperpanjang sampai 3021. https://t.co/WltIoiUewa",0,1340693610753190000
12/20/2020 11:12:00 PM,nerajuri,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"@InteristaLK Ditunda dulu ke puncaknya, psbb ?",0,1340691631343710000
12/20/2020 11:09:00 PM,Mel,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"@goldenboyzberry Ada praktikum?

Aku jg blm balik?, niat oktober kemarin sama intan tp trs tiba2 ada psbb lagi kan...",0,1340690711780320000
12/20/2020 11:07:00 PM,BaBe - Baca Berita,<a href='http://babe.news' rel='nofollow'>BaBe </a>,Banten Perpanjang PSBB Tahap IV selama 1 Bulan hingga 18 Januari 2021 #Banten #WahidinHalim #kabupatenserang https://t.co/99J9Ci5j2A https://t.co/fV89HiOGqQ,0,1340690202281440000
12/20/2020 11:05:00 PM,#VampireSikerei????,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,PSBB DKI Jakarta. https://t.co/I1woMNF2iW,0,1340689891584140000
12/20/2020 11:03:00 PM,Ottavius Aeterna (Otta),<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"Vaksin Tiba, Harus Gimana? (Produktif dan Sehat Mental di PSBB) https://t.co/RQ1myYzggC via @YouTube",0,1340689298689980000
12/20/2020 11:02:00 PM,Ve,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,@Rendimulyadi626 psbb haha,0,1340688977532130000
12/20/2020 11:01:00 PM,?,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,@tanigiavita Temen gue pas lagi PSBB kemarin yang awal-awal banget juga gathering ke Bandung perusahaan yang cukup ternama pula,0,1340688862868200000
12/20/2020 11:00:00 PM,Sundafess,<a href='https://twitter.com/Sunda_Fess' rel='nofollow'>Sunda Empire</a>,"punten daks, aya nu pernah mikir kie teu  'ayna teh tos bade akhir desember kumaha nya taun harep lamun pabeulit keneh ku psbb jeng si kopit iye umur nambahan penghasilan kudu tetep aya meh tiasa mandiri sedangken damel teh seeur di liburken'   kumaha daks cara (cont)",0,1340688592750870000
12/20/2020 10:56:00 PM,Arsyan,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,RT @PT_Transjakarta: @arsyanID Selamat Malam. Dalam mendukung program Pembatasan Sosial Berskala Besar (PSBB) Transisi untuk saat ini jam o…,1,1340687574814180000
12/20/2020 10:50:00 PM,Arsyan,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,@PT_Transjakarta Guna dukungan psbb gak ada sosialisasi tertulis pada kami pengguna jasa transportasi umum,0,1340686120934230000
12/20/2020 10:44:00 PM,Imnot_u,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,@salendra18 @jokowi Awal di minta utk karantina yg ada mini karantina psbb meledak psbb full terus piye ..covid di asia Indonesia tertinngi..,0,1340684433582540000
12/20/2020 10:37:00 PM,Transportasi Jakarta,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,@arsyanID Selamat Malam. Dalam mendukung program Pembatasan Sosial Berskala Besar (PSBB) Transisi untuk saat ini jam operasional pukul 05:00 - 20:00 WIB. Nantikan informasi terbaru hanya di sosial media resmi Transjakarta. Terima kasih ^Ap,1,1340682838870360000
12/20/2020 10:32:00 PM,Randhika,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"@eva_juhayati Bener hyung! Pasukan kodok ngeles bilang 'aahh itu cuma pas kebetulan lg musim hujan sama PSBB aja'. Musim hujan pale lo rengat, lah ini Semarang musim hujan malah sebaliknya ? https://t.co/827FtH6rpS",0,1340681474572360000
12/20/2020 10:29:00 PM,jule,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,@boldditalic @Squarpants05 Kaya psbb segala transisi wkwk,0,1340680806453310000
12/20/2020 10:29:00 PM,cal?,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,psbb https://t.co/4AY1KuZUGa,0,1340680716191820000
12/20/2020 10:27:00 PM,Aditya Putra WD,<a href='http://ubersocial.com' rel='nofollow'>UberSocial for Android</a>,"RT @TrinityTraveler: PSBB di Jakarta, orang pindah kumpul ke Tangsel.
Resto tutup jam 19.00, orang pindah ke kaki lima.
Kaki lima ga boleh…",9,1340680164775090000
12/20/2020 10:25:00 PM,A iUEO,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,@rofiiiiah PSBB bu,0,1340679703695220000
12/20/2020 10:24:00 PM,Safara Cathasa R. R.,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,Pengen nyelesaiin sekolah yoga dan mulai ngajar yoga serius ? Udah invest banyak di tahun lalu dan tiba2 pas mau mulai eh... Psbb.. https://t.co/OkBGLFRGNo,0,1340679400925220000
12/20/2020 10:24:00 PM,Vin's²¹,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"@leafnrs Mmf jbjb lewat tl
'Katanya' gk psbb lg tp new normal di sby,sda udh buanyak kok acara2 yg cukup 'rame,besar' di adakan bahkan pernikahan,konser dan lomba2 pun sdh banyak yg di adakan di bbrp tempat",0,1340679385171440000
12/20/2020 10:22:00 PM,gebyw,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,garagara plg malem dan asia afrika psbb jd ak menyusuri daerah upno roaster dan gedung sate dan pasopati dan flashback bangeddddd,0,1340679089397460000
12/20/2020 10:22:00 PM,MedcomID,<a href='https://www.medcom.id' rel='nofollow'>medcom_API</a>,"Sanksi Denda PSBB di Jakarta Terkumpul Rp5,5 M https://t.co/yAoJ61N8Ht",1,1340678850007630000
12/20/2020 10:20:00 PM,karin,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"@leafnrs gatau, kaya e wes gaada psbb, mengadakan acara ya wes los'' an di waru",0,1340678424780630000
12/20/2020 10:18:00 PM,?ü? Polaris Jaeger,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"Lagi psbb, jangan keluar rumah https://t.co/eSvcl127N1",0,1340678018855890000
12/20/2020 10:17:00 PM,hil-u,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,Bandung psbb sampe kapan si?,0,1340677731969690000
12/20/2020 10:16:00 PM,Ayana!,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,@datasanee @galenarka @Kodzukenxander @elaravenus @laurabnergail @maruyamasora pas mau nambah yang lain tau tau psbb ?? https://t.co/bRyYQiLR7O,0,1340677543150580000
12/20/2020 10:15:00 PM,SAPI BETINA ?,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"@Rehandika2134 Kejauhan, lagian lagi psbb, ga boleh ke jkt?",0,1340677279936990000
12/20/2020 10:13:00 PM,adi khadafi,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"@aatrok Hayang berbekal i5 1650 16 gb geus lancar di full hd, asal tong rikues macem2 di ps4 urg nempo sepi kotana hahaha curiga aya psbb",0,1340676766973580000
12/20/2020 10:13:00 PM,Anton Kurniawan,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"@Rizmaya__ @JoanTama3 Oooooooo ....... 
'CATAT & INGAT' 
KALIMAT 
YANG SUDAH 
DIA UCAPKAN.

JANGAN SAMPAI 
DI PERPANJANG 
JANGKA WAKTU PSBB C-19 DKI.
UJUNG - UJUNG NYA 
MENUNTUT PEMERINTAH 
UNTUK 
'CAIR KAN DANA' LAGI.

@jokowi https://t.co/uso54y7fJW",0,1340676661688160000
12/20/2020 10:12:00 PM,Abdul.A,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"@detikcom @detikHealth Ribet lah, di jerman ya di jerman indonesia ya indonesia, ga usah di gede2in kasian yg usaha2 kecil dan menengah kalo sampe psbb lagi!",0,1340676460290310000
12/20/2020 10:12:00 PM,?????????,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"Indonesia kalo ada wabah kayak film sweet home malah disuruh rame2 visit indo, harga tiket murah sama psbb.

Terus budak korporat tetep kerja mau apapun wabahnya ?",0,1340676440447100000
12/20/2020 10:12:00 PM,yaya??,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,halach yg akun fans beratnya macken abis macken kena skandal langgar psbb aja ngecancel doi kok pake nyesal nyesel hash ramashok. pas ditinggal berkarir ke luar negeri baru pada fafifu. https://t.co/NCW6WpX26n,0,1340676408650080000
12/20/2020 10:07:00 PM,SitiNurLB,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"@alienMbo Masjid Raya Banda Aceh. Depannya ada air mancur dan payung yg mekar saat menjelang sing hingga senja, kunci saat senja  malam hingga pagi. Februari 2020 belum ada PSBB terkait Covid-19 saya mengunjungi Masjid tsb.",0,1340675219871000000
12/20/2020 9:57:00 PM,leafie,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"sidoarjo dan surabaya itu masih 'new normal', 'psbb', +istilah lainnya kah? Atau udah boleh ngadain sesuatu dengan mengikuti protokol kesehatan aja",0,1340672782615550000
12/20/2020 9:52:00 PM,?,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,@FWBESS Produk psbb,0,1340671328395820000
12/20/2020 9:50:00 PM,guilty parties,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"@kuahcotoenak Klo yang maret mei seenggaknya udh pernah ngerasain pas september kemaren bearish sebulanan, malah sempet ada trading halt juga pas psbb, yang belum dirasain mungkin tinggal arb simetris ?, nah yang masuk november n desember nih yang skrg masi hobby pamer porto, coba gimana ?",2,1340671006348700000
12/20/2020 9:50:00 PM,Deadpoof ?,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"Gara-gara psbb, karantina mandiri, dan di rumah aja bikin orang jadi gila yeee https://t.co/vCDnhyvuYo",0,1340670881874370000
12/20/2020 9:48:00 PM,lauda,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,wkwkw inget ini abis kejadian psbb https://t.co/Onil4O7g8j,0,1340670478856330000
12/20/2020 9:46:00 PM,ojol purbalingga,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @timmymalachi: Jadi ikutan ngecek aplikasi Gojek gara2 review tahunan #kejoG2020

Gue digelari Warrior Kadang Outdoor di id card Warrior…",6,1340669823307590000
12/20/2020 9:41:00 PM,NANA,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"@1201MIYAWAKI @1201JINSOUL @1201SONGMINO @1201ROSIE OCIE @1201ROSIE 

PSBB",0,1340668631651220000
12/20/2020 9:37:00 PM,Zona Transportasi,<a href='http://bandarasoekarnohatta.com/' rel='nofollow'>bandara-cgk</a>,"Rekor Tertinggi Selama Pandemi, Pergerakan #Penumpang #Bandara AP II Tembus 144 Ribu - https://t.co/T66EsD2lhR
#BandaraInternasionalSoekarnoHatta #Corona #Libur #Natal #Penerbangan #Pesawat #Psbb #PtAngkasaPuraIi #PtAp2 #SoekarnoHatta #Soetta #TahunBaru #Virus https://t.co/OaBYzqoI3d",0,1340667618831680000
12/20/2020 9:35:00 PM,meilinvia cahyadi,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,RT @BNPB_Indonesia: Update Sebaran Daerah di Indonesia yang memberlakukan Pembatasan Sosial Berskala Besar (PSBB) tanggal 20 Desember 2020.…,4,1340667075224690000
12/20/2020 9:34:00 PM,rahman syahputra ?,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"? Psbb terus nih Jakarta, Mana dilockdown pedagang di Bkt Duren Sawit... Bikin kebijakan amburadul.
Ngga sinkron. https://t.co/xdYO7xQrJv",0,1340666883272400000
12/20/2020 9:26:00 PM,? W ? ?,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"Covid-19?
PSBB?
Libur akhir tahun dipotong?

Nggak usah liburan, bakar-bakar ikan aje di rumah.......",0,1340664793644990000
12/20/2020 9:23:00 PM,Mikuro06,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"@A_C3PC @SantorinisSun Aku jg warga jkt, bkn member JKT58, skrg jd tdk bisa kemana2 krn PSBB berjilid2, kpn selesai pengin main bebas lg?",0,1340664165959020000
12/20/2020 9:21:00 PM,Arsyah68,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,semoga aja PSBB nya pensiun dini... https://t.co/c1g5qZPFto,0,1340663579003870000
12/20/2020 9:19:00 PM,notshy,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,RT @seungkwaned: nangis banget alasan junhui gak ikutan group hug tuh karena setelah dia liat ada dua member yang gak ikutan dia jadi nyada…,26,1340663019940930000
12/20/2020 9:18:00 PM,Tendy,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,@4Y4NKZ Setiap Gerombolan Nasbung Demo aja diem gk ada pelarangan atau himbauan padahal status jakarta masih PSBB dasar Gubernur & wakilnya 11 12,0,1340662739526580000
12/20/2020 9:15:00 PM,Imam,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"@akuloapaesst Eeeee, tadi kebetulan ngobrol sama pak pol, katanya iya ada PSBB, tapi aku juga berharap semoga tidak jadi",0,1340662115749690000
